process_id,detail_id,master_desc,remark
048TW407,E20700199,Entity,DB-800/DB-700
048TW407,E22000199,Entity,2000/2000S/3000
048TW407,E22000199,Entity,2000/2000S/3000
048TW407,O20700198,Lot Size,2160
048TW407,R20100698,Entity Code,Y
048TW407,R20800698,PTN No,DV-006
048TW407,R21500198,PTN no,04
048TW407,R23300398,PTN no,06
048TW407,R24250398,PTN no,08
048TW407,S20400102,Support Entity,
048TW407,S20400102,Support Entity,
048TW407,S22000101,Support Entity,FG10P-CD4017-05A
048TW407,S22000102,Support Entity,
048TW440,E20700199,Entity,DB-700
048TW440,E20700199,Entity,DB-700
048TW440,E20700199,Entity,DB-700
048TW440,E22000199,Entity,SHINKAWA UTC-1000S/2000/S/3000
048TW440,E22000199,Entity,SHINKAWA UTC-1000S/2000/S/3000
048TW440,O20700198,Lot Size,2160
048TW440,R20100698,Entity Code,L
048TW440,R20800698,PTN No,63
048TW440,R21500198,PTN no,04
048TW440,R23300398,PTN no,06
048TW440,S20400199,Support Entity,Dual
048TW440,S20400199,Support Entity,Dual
048TW440,S22000101,Support Entity,FA09P-CD3114-05A
048TW440,S22000102,Support Entity,
048TW473,E20700199,Entity,DB-700
048TW473,E20700199,Entity,DB-700
048TW473,E20700199,Entity,DB-700
048TW473,E22000199,Entity,UTC-1000/1000S; 2000/2000S; 3000;5000S
048TW473,E22000199,Entity,UTC-1000/1000S; 2000/2000S; 3000;5000S
048TW473,E22000298,Entity (KNS),Rapid;Maxum Plus
048TW473,O20700198,Lot Size,2160
048TW473,R20100698,Entity Code,G
048TW473,R20800698,PTN No,63
048TW473,R21500198,PTN no,04
048TW473,R23300398,PTN no,06
048TW473,S20400199,Support Entity,Dual
048TW473,S20400199,Support Entity,Dual
048TW473,S22000101,Support Entity,FA09P-CD3114-05A
048TW473,S22000102,Support Entity,
048TW473,S22000103,Support Entity,FA09P-CD3114-05A
048TW502,O20700198,Lot Size,2160
048TW502,R20800698,PTN No,11
048TW502,R21500198,PTN no,04
048TW502,R23300398,PTN no,06
048TW502,S20400102,Support Entity,
048TW502,S20400102,Support Entity,
048TW502,S22000101,Support Entity,FG10P-CD4017-05A
048TW502,S22000102,Support Entity,
048TW503,O20700198,Lot Size,2160
048TW503,R20100698,Entity Code,L
048TW503,R21500198,PTN no,04
048TW503,R23300398,PTN no,06
048TW503,S20400102,Support Entity,
048TW503,S20400102,Support Entity,
048TW503,S22000101,Support Entity,FG10P-CD4017-05A
048TW503,S22000102,Support Entity,
048TW513,E20700199,Entity,DB-700
048TW513,E20700199,Entity,DB-700
048TW513,E20700199,Entity,DB-700
048TW513,E21500199,Entity,E&R
048TW513,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
048TW513,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
048TW513,E22000298,Entity (KNS),MAXUM-PLUS
048TW513,E23000103,Entity,
048TW513,E23300101,Entity,
048TW513,E23300101,Entity,
048TW513,E24000101,Entity,
048TW513,E24100101,SP Entity,
048TW513,E24300101,Entity,
048TW513,O20700198,Lot Size,2160
048TW513,R20100698,Entity Code,L
048TW513,R20800698,PTN No,63
048TW513,R21500198,PTN no,04
048TW513,R23300398,PTN no,06
048TW513,S20400102,Support Entity,
048TW513,S20400102,Support Entity,
048TW513,S22000101,Support Entity,FG10P-CD4017-05A
048TW513,S22000102,Support Entity,
048TW513,S22000103,Support Entity,FG10P-CD4017-05A
048TW524,E20700199,Entity,DB-800; DB-700; DB-830
048TW524,E20700199,Entity,DB-800; DB-700; DB-830
048TW524,E20700199,Entity,DB-800; DB-700; DB-830
048TW524,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
048TW524,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
048TW524,E22000298,Entity (KNS),MAXUM-PLUS
048TW524,O20700198,Lot Size,2160
048TW524,R20100698,Entity Code,G
048TW524,R20800698,PTN No,63
048TW524,R21500198,PTN no,04
048TW524,R23300398,PTN no,06
048TW524,S20400102,Support Entity,
048TW524,S20400102,Support Entity,
048TW524,S22000101,Support Entity,FG10P-CD4017-05A
048TW524,S22000102,Support Entity,
048TW524,S22000103,Support Entity,FG10P-CD4017-05A
048TW528,E20700199,Entity,DB-800; DB-700; DB-830
048TW528,E20700199,Entity,DB-800; DB-700; DB-830
048TW528,E20700199,Entity,DB-800; DB-700; DB-830
048TW528,E21500199,Entity,E&R
048TW528,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
048TW528,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
048TW528,E22000298,Entity (KNS),MAXUM-PLUS
048TW528,E23000103,Entity,
048TW528,E23300101,Entity,
048TW528,E23300101,Entity,
048TW528,E24000101,Entity,
048TW528,E24100101,SP Entity,
048TW528,E24300101,Entity,
048TW528,O20700198,Lot Size,2160
048TW528,R20800698,PTN No,63
048TW528,R21500198,PTN no,04
048TW528,R23300398,PTN no,06
048TW528,S20400199,Support Entity,Dual
048TW528,S20400199,Support Entity,Dual
048TW528,S22000101,Support Entity,FA09P-CD3114-05A
048TW528,S22000102,Support Entity,
048TW528,S22000103,Support Entity,FA09P-CD3114-05A
048TW554,E20700199,Entity,DB-800; DB-700; DB-830
048TW554,E20700199,Entity,DB-800; DB-700; DB-830
048TW554,E20700199,Entity,DB-800; DB-700; DB-830
048TW554,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
048TW554,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
048TW554,O20700198,Lot Size,2160
048TW554,R20800698,PTN No,63
048TW554,R21500198,PTN no,04
048TW554,R23300398,PTN no,06
048TW554,S20400199,Support Entity,Dual
048TW554,S20400199,Support Entity,Dual
048TW554,S22000101,Support Entity,FG10P-CD4017-05A
048TW554,S22000102,Support Entity,
048TW555,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
048TW555,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
048TW555,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
048TW555,E22000199,Entity,UTC-1000/1000S; 2000/2000S; 3000
048TW555,E22000199,Entity,UTC-1000/1000S; 2000/2000S; 3000
048TW555,O20700198,Lot Size,2160
048TW555,R20100698,Entity Code,G
048TW555,R20800698,PTN No,11
048TW555,R21500198,PTN no,04
048TW555,R23300398,PTN no,06
048TW555,S20400102,Support Entity,
048TW555,S20400102,Support Entity,
048TW555,S22000101,Support Entity,FG10P-CD4017-05A
048TW555,S22000102,Support Entity,
048TX008,E20700199,Entity,DB-700
048TX008,E20700199,Entity,DB-700
048TX008,E20700199,Entity,DB-700
048TX008,E22000199,Entity,SHINKAWA UTC-1000S/2000/S/3000
048TX008,E22000199,Entity,SHINKAWA UTC-1000S/2000/S/3000
048TX008,O20700198,Lot Size,2160
048TX008,R20800698,PTN No,63
048TX008,R21500198,PTN no,04
048TX008,R23300398,PTN no,06
048TX008,S20400199,Support Entity,Dual
048TX008,S20400199,Support Entity,Dual
048TX008,S22000101,Support Entity,FA09P-CD3114-05A
048TX008,S22000102,Support Entity,
048XV001,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
048XV001,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
048XV001,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
048XV001,E20800101,Entity,
048XV001,E21300199,Entity,DB-800; DB-700; DB-830
048XV001,E21400101,Entity,
048XV001,E21400101,Entity,
048XV001,E21500199,Entity,E&R
048XV001,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
048XV001,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
048XV001,E22250198,Entity,QMO-2
048XV001,E22500199,Entity,Tepla
048XV001,E23000103,Entity,
048XV001,E23300101,Entity,
048XV001,E23300101,Entity,
048XV001,E24050198,Entity,Tepla
048XV001,E24100201,Placement Entity,
048XV001,E24100301,Reflow Entity,
048XV001,E24100401,Cleaning Entity,
048XV001,E24300199,Entity,ASA V2
048XV001,E24500199,Entity,RVSI 7700
048XV001,O20700198,Lot Size,3120
048XV001,R20100698,Entity Code,L
048XV001,R20800698,PTN No,11
048XV001,R21400198,PTN no,03
048XV001,R21400198,PTN no,03
048XV001,R21500198,PTN no,05
048XV001,R22250198,PTN No,05
048XV001,R22500198,PTN no,02
048XV001,R23300398,PTN no,06
048XV001,R24050198,PTN no,04
048XV001,S20400199,Support Entity,Dual
048XV001,S20400199,Support Entity,Dual
048XV001,S22000101,Support Entity,PI-23090-365E15
048XV001,S22000102,Support Entity,
052AC032,E20700199,Entity,DB-800; DB-700
052AC032,E20700199,Entity,DB-800; DB-700
052AC032,E20700199,Entity,DB-800; DB-700
052AC032,E22000298,Entity (KNS),Maxum Plus;Ultra;Iconn;Iconn Plus;RAPID
052AC032,O20700198,Lot Size,2800
052AC032,R20100698,Entity Code,Y
052AC032,R20800698,PTN No,66
052AC032,R21500198,PTN no,04
052AC032,R23300398,PTN no,04
052AC032,S20400102,Support Entity,
052AC032,S20400102,Support Entity,
052AC032,S22000102,Support Entity,
052AC032,S22000103,Support Entity,FG10A-CD3513-05A
052XY004,E20700199,Entity,ESEC-2100; DB-800; DB-700
052XY004,E20700199,Entity,ESEC-2100; DB-800; DB-700
052XY004,E20700199,Entity,ESEC-2100; DB-800; DB-700
052XY004,E21300199,Entity,ESEC-2100; DB-800; DB-700
052XY004,E21500199,Entity,E&R
052XY004,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S;KNS
052XY004,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S;KNS
052XY004,E22500199,Entity,Tepla
052XY004,E23000103,Entity,
052XY004,E23300101,Entity,
052XY004,E23300101,Entity,
052XY004,E24050198,Entity,Tepla
052XY004,O20700198,Lot Size,5760
052XY004,R20100698,Entity Code,L
052XY004,R20800698,PTN No,11
052XY004,R21500198,PTN no,05
052XY004,R22500198,PTN no,02
052XY004,R23300398,PTN no,04
052XY004,R24050198,PTN no,04
052XY004,S22000101,Support Entity,4B8FF-3705-A33
052XY004,S22000102,Support Entity,
054MF003,E20300102,Entity,
054MF003,E20300102,Entity,
054MF003,E20700103,Entity,
054MF003,E20700103,Entity,
054MF003,E20700199,Entity,DB-700
054MF003,E20700199,Entity,DB-700
054MF003,E20700199,Entity,DB-700
054MF003,E20800101,Entity,
054MF003,E21500199,Entity,E&R
054MF003,E22000199,Entity,SHINKAWA UTC-1000S/2000/S
054MF003,E22000199,Entity,SHINKAWA UTC-1000S/2000/S
054MF003,E22500199,Entity,Tepla
054MF003,E23000103,Entity,
054MF003,E23200199,Entity,E&R BLAZON-2000
054MF003,E23200199,Entity,E&R BLAZON-2000
054MF003,E23300101,Entity,
054MF003,E23300101,Entity,
054MF003,E24050198,Entity,Tepla
054MF003,E24100201,Placement Entity,
054MF003,E24100301,Reflow Entity,
054MF003,E24100401,Cleaning Entity,
054MF003,E24300199,Entity,ASA V2
054MF003,E24500199,Entity,RVSI 7700
054MF003,O20700198,Lot Size,4000
054MF003,R20100698,Entity Code,Y
054MF003,R20800698,PTN No,07
054MF003,R21500198,PTN no,05
054MF003,R22500198,PTN no,02
054MF003,R23300398,PTN no,04
054MF003,R24050198,PTN no,04
054MF003,S20400102,Support Entity,
054MF003,S20400102,Support Entity,
054MF003,S22000101,Support Entity,4D8FD-3814-I33-CMS
054MF003,S22000102,Support Entity,
054MF005,E23000103,Entity,
054MF005,E23300101,Entity,
054MF005,E23300101,Entity,
054MF005,O20700198,Lot Size,6240
054MF005,R20100698,Entity Code,C
054MF005,R20800698,PTN No,07
054MF005,R21500198,PTN no,05
054MF005,R22500198,PTN no,02
054MF005,R23300398,PTN no,03
054MF005,R24050198,PTN no,04
054MF005,S20400102,Support Entity,
054MF005,S20400102,Support Entity,
054MF005,S22000101,Support Entity,FG085A-CD3313-06A
054MF005,S22000102,Support Entity,
054MF006,O20700198,Lot Size,6240
054MF006,R20100698,Entity Code,Y
054MF006,R20800698,PTN No,07
054MF006,R21500198,PTN no,05
054MF006,R22500198,PTN no,02
054MF006,R23300398,PTN no,03
054MF006,R24050198,PTN no,04
054MF006,S20400102,Support Entity,
054MF006,S20400102,Support Entity,
054MF006,S22000101,Support Entity,FG085A-CD3313-06A
054MF006,S22000102,Support Entity,
054MF007,O20700198,Lot Size,6240
054MF007,R20800698,PTN No,07
054MF007,R21500198,PTN no,05
054MF007,R22500198,PTN no,02
054MF007,R23300398,PTN no,03
054MF007,R24050198,PTN no,04
054MF007,S20400102,Support Entity,
054MF007,S20400102,Support Entity,
054MF007,S22000101,Support Entity,QQF882640L0033-CMS
054MF007,S22000102,Support Entity,
054MF020,E20700199,Entity,DB-800; DB-700; DB-830
054MF020,E20700199,Entity,DB-800; DB-700; DB-830
054MF020,E20700199,Entity,DB-800; DB-700; DB-830
054MF020,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
054MF020,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000
054MF020,E22500199,Entity,TEPLA
054MF020,O20700198,Lot Size,4480
054MF020,R20100698,Entity Code,Y
054MF020,R20800698,PTN No,66
054MF020,R21500198,PTN no,05
054MF020,R22250198,PTN No,05
054MF020,R22500198,PTN no,02
054MF020,R23300398,PTN no,04
054MF020,R24050198,PTN no,04
054MF020,S20400102,Support Entity,
054MF020,S20400102,Support Entity,
054MF020,S22000101,Support Entity,SI-25063-315F
054MF020,S22000102,Support Entity,
054NB025,E20700199,Entity,DB-700
054NB025,E20700199,Entity,DB-700
054NB025,E20700199,Entity,DB-700
054NB025,E20800101,Entity,
054NB025,E21500199,Entity,E&R
054NB025,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S
054NB025,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S
054NB025,E22500199,Entity,Tepla
054NB025,E23000103,Entity,
054NB025,E23300101,Entity,
054NB025,E23300101,Entity,
054NB025,E24050198,Entity,Tepla
054NB025,O20700198,Lot Size,4000
054NB025,R20100698,Entity Code,Y
054NB025,R20800698,PTN No,07
054NB025,R21500198,PTN no,05
054NB025,R22500198,PTN no,02
054NB025,R23300398,PTN no,06
054NB025,R24050198,PTN no,04
054NB025,S20400102,Support Entity,
054NB025,S20400102,Support Entity,
054NB025,S22000101,Support Entity,QQF882640L0033-CMS
054NB025,S22000102,Support Entity,
054NB031,E20700199,Entity,DB-700
054NB031,E20700199,Entity,DB-700
054NB031,E20700199,Entity,DB-700
054NB031,E21500199,Entity,E&R
054NB031,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S
054NB031,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S
054NB031,E22500199,Entity,Tepla
054NB031,E23000103,Entity,
054NB031,E23300101,Entity,
054NB031,E23300101,Entity,
054NB031,E24050198,Entity,Tepla
054NB031,O20700198,Lot Size,6240
054NB031,R20100698,Entity Code,C
054NB031,R21500198,PTN no,05
054NB031,R22250198,PTN No,05
054NB031,R22500198,PTN no,02
054NB031,R23300398,PTN no,04
054NB031,R24050198,PTN no,04
054NB031,S20400102,Support Entity,
054NB031,S20400102,Support Entity,
054NB031,S22000101,Support Entity,P35(1.5-11D-5)
054NB031,S22000102,Support Entity,
054NB037,E20700199,Entity,DB 700
054NB037,E20700199,Entity,DB 700
054NB037,E20700199,Entity,DB 700
054NB037,E20800101,Entity,
054NB037,E21500199,Entity,E&R
054NB037,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S
054NB037,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S
054NB037,E22500199,Entity,Tepla
054NB037,E23000103,Entity,
054NB037,E23200101,Entity,
054NB037,E23200101,Entity,
054NB037,E23300101,Entity,
054NB037,E23300101,Entity,
054NB037,E24050198,Entity,Tepla
054NB037,E24100201,Placement Entity,
054NB037,E24100301,Reflow Entity,
054NB037,E24100401,Cleaning Entity,
054NB037,E24300199,Entity,ASA V2
054NB037,E24500199,Entity,RVSI 7700
054NB037,O20700198,Lot Size,4000
054NB037,R20100698,Entity Code,C
054NB037,R20800698,PTN No,07
054NB037,R21500198,PTN no,05
054NB037,R22500198,PTN no,02
054NB037,R23300398,PTN no,04
054NB037,R24050198,PTN no,04
054NB037,S20400102,Support Entity,
054NB037,S20400102,Support Entity,
054NB037,S22000101,Support Entity,QQF882640L0033-CMS
054NB037,S22000102,Support Entity,
054NB039,E20700199,Entity,DB-700
054NB039,E20700199,Entity,DB-700
054NB039,E20700199,Entity,DB-700
054NB039,E22500199,Entity,E&R
054NB039,E23000103,Entity,
054NB039,E23300101,Entity,
054NB039,E23300101,Entity,
054NB039,O20700198,Lot Size,6240
054NB039,R20100698,Entity Code,C
054NB039,R21500198,PTN no,05
054NB039,R22250198,PTN No,05
054NB039,R22500198,PTN no,15
054NB039,R23300398,PTN no,04
054NB039,R24050198,PTN no,04
054NB039,S20400102,Support Entity,
054NB039,S20400102,Support Entity,
054NB039,S22000102,Support Entity,
054NB039,S22000103,Support Entity,SU-25090-405F15
054NB044,E20700199,Entity,DB700;DB800;ESEC-2100
054NB044,E20700199,Entity,DB700;DB800;ESEC-2100
054NB044,E20700199,Entity,DB700;DB800;ESEC-2100
054NB044,E22000199,Entity,UTC-1000/1000S; 2000/2000S; 3000
054NB044,E22000199,Entity,UTC-1000/1000S; 2000/2000S; 3000
054NB044,E22000298,Entity (KNS),Ultra;Iconn;Maxum base;Maxum Plus
054NB044,E22500102,Entity,
054NB044,O20700198,Lot Size,8960
054NB044,R20100698,Entity Code,C
054NB044,R20800698,PTN No,66
054NB044,R21500198,PTN no,05
054NB044,R22500198,PTN no,02
054NB044,R23300398,PTN no,06
054NB044,R24050198,PTN no,04
054NB044,S20400102,Support Entity,
054NB044,S20400102,Support Entity,
054NB044,S22000101,Support Entity,SI-25063-315F
054NB044,S22000102,Support Entity,
054NB044,S22000103,Support Entity,SI-25063-315F
054NB046,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
054NB046,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
054NB046,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
054NB046,E22000199,Entity,UTC-1000/1000S; 2000/2000S; 3000;5000S
054NB046,E22000199,Entity,UTC-1000/1000S; 2000/2000S; 3000;5000S
054NB046,E22000298,Entity (KNS),Maxum base;Maxum Plus;Iconn Plus;RAPID
054NB046,E22500102,Entity,
054NB046,O20700198,Lot Size,8960
054NB046,R20100698,Entity Code,Y
054NB046,R20800698,PTN No,63
054NB046,R21500198,PTN no,05
054NB046,R22500198,PTN no,02
054NB046,R23300398,PTN no,06
054NB046,R24050198,PTN no,04
054NB046,S20400102,Support Entity,
054NB046,S20400102,Support Entity,
054NB046,S22000101,Support Entity,SI-23066-283F12
054NB046,S22000102,Support Entity,
054NB046,S22000103,Support Entity,SI-23066-283F12
054NR001,E20700199,Entity,DB-700
054NR001,E20700199,Entity,DB-700
054NR001,E20700199,Entity,DB-700
054NR001,E21500199,Entity,E&R
054NR001,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S
054NR001,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S
054NR001,E22500199,Entity,Tepla
054NR001,E23000103,Entity,
054NR001,E23300101,Entity,
054NR001,E23300101,Entity,
054NR001,E24050198,Entity,Tepla
054NR001,O20700198,Lot Size,5760
054NR001,R20100698,Entity Code,C
054NR001,R21500198,PTN no,05
054NR001,R22250198,PTN No,05
054NR001,R22500198,PTN no,02
054NR001,R23300398,PTN no,06
054NR001,R24050198,PTN no,04
054NR001,S20400102,Support Entity,
054NR001,S20400102,Support Entity,
054NR001,S22000101,Support Entity,4A8FE-2578-A33
054NR001,S22000102,Support Entity,
054NR004,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
054NR004,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
054NR004,E20700199,Entity,ESEC-2100; DB-800; DB-700; DB-830
054NR004,E22000199,Entity,UTC-1000/1000S; 2000/2000S; 3000
054NR004,E22000199,Entity,UTC-1000/1000S; 2000/2000S; 3000
054NR004,E22000298,Entity (KNS),Ultra;Iconn;Maxum base;Maxum Plus
054NR004,E22500102,Entity,
054NR004,O20700198,Lot Size,8000
054NR004,R20100698,Entity Code,C
054NR004,R20800698,PTN No,66
054NR004,R21500198,PTN no,05
054NR004,R22500198,PTN no,02
054NR004,R23300398,PTN no,06
054NR004,R24050198,PTN no,04
054NR004,S20400102,Support Entity,
054NR004,S20400102,Support Entity,
054NR004,S22000101,Support Entity,SI-25063-315F
054NR004,S22000102,Support Entity,
054NR004,S22000103,Support Entity,SI-25063-315F
054TN027,E20700199,Entity,CM-300/700
054TN027,E20700199,Entity,CM-300/700
054TN027,E20700199,Entity,CM-300/700
054TN027,E21500199,Entity,E&R
054TN027,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000 & KNS
054TN027,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S/3000 & KNS
054TN027,E23000101,Entity,
054TN027,E23000101,Entity,
054TN027,E23000101,Entity,
054TN027,E23000103,Entity,
054TN027,E23300101,Entity,
054TN027,E23300101,Entity,
054TN027,E24000101,Entity,
054TN027,E24300101,Entity,
054TN027,O20700198,Lot Size,2880
054TN027,R20100698,Entity Code,Y
054TN027,R21500198,PTN no,04
054TN027,R23300398,PTN no,06
054TN027,R24250398,PTN no,08
054TN027,R24720298,PTN no,14
054TN027,S20400102,Support Entity,
054TN027,S20400102,Support Entity,
054TN027,S22000101,Support Entity,FG10P-CD4017-05A
054TN027,S22000102,Support Entity,
054TN027,S22000103,Support Entity,SU-25090-405F15
054TN054,E20700199,Entity,DB-700
054TN054,E20700199,Entity,DB-700
054TN054,E20700199,Entity,DB-700
054TN054,E20800101,Entity,
054TN054,E21500199,Entity,E&R;Tepla
054TN054,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S & KNS
054TN054,E22000199,Entity,SHINKAWA UTC-1000/S/2000/S & KNS
054TN054,E23000101,Entity,
054TN054,E23000101,Entity,
054TN054,E23000101,Entity,
054TN054,E23000103,Entity,
054TN054,E23300101,Entity,
054TN054,E23300101,Entity,
054TN054,E24000101,Entity,
054TN054,E24100101,SP Entity,
054TN054,E24300101,Entity,
054TN054,O20700198,Lot Size,2880
054TN054,R20100698,Entity Code,Y
054TN054,R20800698,PTN No,09
054TN054,R21500198,PTN no,04
054TN054,R23300398,PTN no,03
054TN054,R24250398,PTN no,08
054TN054,S20400102,Support Entity,
054TN054,S20400102,Support Entity,
054TN054,S22000101,Support Entity,FA09P-CD3114-05A
054TN054,S22000102,Support Entity,
054TN054,S22000103,Support Entity,SU-25075-325F15
